indice,esperado,previsto,acertou,y_A,y_B,y_C,y_D,y_E,y_F,y_G,y_H,y_I,y_J,y_K,y_L,y_M,y_N,y_O,y_P,y_Q,y_R,y_S,y_T,y_U,y_V,y_W,y_X,y_Y,y_Z
83,S,A,0,-0.999713,-0.999988,-1.000000,-1.000000,-0.999972,-1.000000,-1.000000,-0.999986,-1.000000,-0.999994,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-0.999996,-0.999996,-1.000000,-1.000000,-0.999996,-0.999999,-1.000000,-1.000000,-1.000000
84,D,D,1,-0.999999,-0.999999,-1.000000,-0.921818,-1.000000,-1.000000,-0.994512,-0.999985,-1.000000,-0.999985,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.999993,-0.999989,-1.000000,-1.000000,-1.000000
85,K,K,1,-1.000000,-0.999959,-1.000000,-1.000000,-1.000000,-0.999990,-1.000000,-0.999989,-1.000000,-0.999998,0.999309,-0.913343,-1.000000,-0.999933,-1.000000,-0.999940,-1.000000,-0.999997,-0.999579,-1.000000,-0.999998,-0.999929,-0.999979,-1.000000,-1.000000,-1.000000
86,S,E,0,-0.999227,-0.999993,-1.000000,-1.000000,-0.997509,-1.000000,-1.000000,-0.999986,-1.000000,-0.999989,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999990,-0.999998,-1.000000,-1.000000,-0.999995,-1.000000,-1.000000,-1.000000,-1.000000
87,X,X,1,-0.999969,-0.999924,-1.000000,-1.000000,-1.000000,-0.999998,-1.000000,-0.999885,-1.000000,-0.999992,-0.999997,-1.000000,-1.000000,-0.999997,-1.000000,-0.999835,-1.000000,-0.999882,-0.999888,-1.000000,-1.000000,-0.998730,-1.000000,0.997608,-1.000000,-1.000000
88,U,U,1,-0.999984,-0.999799,-0.999998,-1.000000,-1.000000,-0.999987,-1.000000,-0.999977,-1.000000,-0.999964,-1.000000,-0.999948,-0.999831,-0.999978,-0.999992,-0.999841,-1.000000,-0.999996,-0.999996,-1.000000,0.952280,-0.999962,-0.997377,-1.000000,-1.000000,-1.000000
89,H,W,0,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-0.999999,-1.000000,-1.000000,-0.999836,-0.999997,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-0.999392,-0.999999,-0.987336,-1.000000,-1.000000,-1.000000
90,X,X,1,-0.999967,-0.999835,-0.999999,-1.000000,-1.000000,-0.999972,-1.000000,-0.999770,-0.999993,-0.999990,-0.915033,-1.000000,-1.000000,-0.999956,-1.000000,-0.999444,-1.000000,-0.999120,-0.998853,-1.000000,-1.000000,-0.996234,-1.000000,0.916050,-1.000000,-0.999892
91,M,M,1,-0.999998,-0.999993,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999459,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,-0.999160,-1.000000,-0.999971,-1.000000,-0.999999,-0.999824,-0.999983,-1.000000,-0.999972,-0.999999,-1.000000,-1.000000,-1.000000
92,Y,Z,0,-0.998041,-0.999966,-1.000000,-0.999998,-0.999986,-0.999952,-1.000000,-0.999589,-1.000000,-0.999993,-1.000000,-1.000000,-1.000000,-0.999597,-1.000000,-0.999950,-1.000000,-0.997238,-0.991752,-1.000000,-1.000000,-0.999526,-1.000000,-1.000000,-0.999997,-0.941754
93,E,E,1,-0.999934,-0.999992,-0.891831,-1.000000,0.998114,-0.999986,-1.000000,-0.999996,-1.000000,-0.999999,-1.000000,-0.985985,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-0.999857,-0.999988,-0.999991,-1.000000,-0.999961,-1.000000,-1.000000,-0.999934,-1.000000
94,N,W,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999915,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999986,-0.999999,-0.999915,-1.000000,-1.000000,-1.000000
95,X,X,1,-0.999970,-0.999957,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999931,-1.000000,-0.999993,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999932,-1.000000,-0.999973,-0.999980,-1.000000,-1.000000,-0.999427,-1.000000,0.999827,-1.000000,-1.000000
96,J,L,0,-0.999936,-0.999977,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999990,-1.000000,-0.999998,-1.000000,-0.999867,-0.999998,-0.999996,-1.000000,-0.999999,-1.000000,-0.999999,-0.999991,-1.000000,-0.999999,-0.999998,-0.999903,-1.000000,-1.000000,-1.000000
97,V,L,0,-0.999996,-0.999993,-1.000000,-1.000000,-0.999993,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.897924,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-0.999999,-1.000000
98,T,T,1,-1.000000,-0.999945,-0.997447,-1.000000,-0.999993,-0.999998,-1.000000,-0.999981,-0.999999,-0.999975,-0.997036,-1.000000,-1.000000,-0.999999,-1.000000,-0.999969,-1.000000,-0.999995,-1.000000,0.999973,-1.000000,-0.999829,-0.999998,-1.000000,-1.000000,-0.999999
99,A,B,0,-0.999999,-0.999893,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999995,-1.000000,-0.999998,-1.000000,-0.999997,-1.000000,-1.000000,-1.000000,-0.999992,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999984,-0.999898,-1.000000,-1.000000,-1.000000
100,Z,Z,1,-0.994932,-0.994874,-0.999999,-1.000000,-1.000000,-0.999876,-1.000000,-0.995283,-0.999991,-0.999761,-1.000000,-1.000000,-1.000000,-0.998712,-1.000000,-0.998394,-1.000000,-0.994346,-0.998187,-0.999968,-1.000000,-0.995377,-0.999995,-1.000000,-1.000000,1.000000
101,O,O,1,-0.999393,-0.992836,-1.000000,0.601029,-1.000000,-0.980155,-1.000000,-0.999102,-1.000000,-0.999988,-1.000000,-0.999929,-1.000000,-0.998707,0.665941,-0.997523,-1.000000,-0.999786,-0.997755,-1.000000,-0.999434,-0.998541,-1.000000,-1.000000,-1.000000,-1.000000
102,Y,Y,1,-0.998644,-0.999971,-1.000000,-1.000000,-0.999997,-0.999999,-0.999987,-0.999983,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-0.999998,-1.000000,-0.999905,-0.999997,-1.000000,-1.000000,-0.999884,-1.000000,-1.000000,0.995589,-1.000000
103,A,W,0,-1.000000,-0.999995,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-1.000000,-0.999999,-0.998725,-1.000000,-0.999992,-1.000000,-1.000000,-0.999994,-1.000000,-1.000000,-1.000000,-1.000000,-0.999978,-0.999993,-0.969769,-1.000000,-1.000000,-1.000000
104,D,W,0,-0.999955,-0.999979,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999991,-1.000000,-0.999998,-1.000000,-0.999943,-0.999997,-0.999996,-1.000000,-0.999999,-1.000000,-0.999999,-0.999994,-1.000000,-0.999999,-0.999998,-0.999831,-1.000000,-1.000000,-1.000000
105,E,L,0,-0.999996,-0.999998,-1.000000,-0.984921,-0.999999,-0.999993,-1.000000,-0.999995,-1.000000,-0.999999,-1.000000,-0.843291,-1.000000,-0.999484,-1.000000,-1.000000,-1.000000,-0.999994,-0.998863,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
106,S,E,0,-0.999995,-1.000000,-1.000000,-1.000000,-0.998507,-1.000000,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-0.999999,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-1.000000
107,O,O,1,-0.999753,-0.999055,-0.999998,-0.998523,-1.000000,-0.997739,-1.000000,-0.999055,-1.000000,-0.999892,-1.000000,-1.000000,-0.999999,-0.999957,1.000000,-0.998859,-1.000000,-0.999878,-0.999992,-1.000000,-1.000000,-0.997616,-1.000000,-1.000000,-1.000000,-1.000000
108,U,U,1,-0.999999,-0.999970,-1.000000,-1.000000,-1.000000,-0.999975,-1.000000,-0.999980,-1.000000,-0.999977,-1.000000,-0.999966,-0.999983,-0.999828,-1.000000,-0.999718,-1.000000,-0.999996,-0.999908,-1.000000,0.999375,-0.999952,-0.998286,-1.000000,-1.000000,-1.000000
109,D,D,1,-0.999963,-0.999999,-1.000000,0.937756,-0.999999,-0.999997,-0.999958,-0.999977,-1.000000,-0.999986,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999979,-0.999999,-1.000000,-1.000000,-0.999989,-1.000000,-1.000000,-1.000000,-1.000000
110,P,L,0,-0.999936,-0.999977,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999990,-1.000000,-0.999998,-1.000000,-0.999867,-0.999998,-0.999996,-1.000000,-0.999999,-1.000000,-0.999999,-0.999991,-1.000000,-0.999999,-0.999998,-0.999903,-1.000000,-1.000000,-1.000000
111,R,W,0,-1.000000,-0.999989,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-1.000000,-0.999999,-0.999886,-1.000000,-1.000000,-0.999999,-1.000000,-0.999993,-1.000000,-1.000000,-0.999992,-1.000000,-0.999999,-0.999989,-0.999883,-0.999979,-1.000000,-1.000000
112,V,M,0,-1.000000,-0.999997,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.999976,-0.999621,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-1.000000,-0.999999,-0.999926,-1.000000,-1.000000,-1.000000
113,T,Y,0,-0.999901,-0.999906,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999989,-1.000000,-1.000000,-1.000000,-0.998840,-0.999899,-0.999999,-1.000000,-0.999995,-1.000000,-0.999992,-0.999988,-1.000000,-1.000000,-0.999957,-0.999999,-1.000000,0.805050,-1.000000
114,R,W,0,-1.000000,-0.999989,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-1.000000,-0.999999,-0.999888,-1.000000,-1.000000,-0.999999,-1.000000,-0.999993,-1.000000,-1.000000,-0.999992,-1.000000,-0.999999,-0.999989,-0.999884,-0.999979,-1.000000,-1.000000
115,T,V,0,-0.999985,-0.999966,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-0.999991,-0.999964,-0.999982,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-0.999997,-1.000000,-0.999999,-1.000000,-0.999957,-1.000000,-1.000000,-1.000000,-1.000000
116,F,T,0,-0.999998,-0.999999,-1.000000,-1.000000,-0.999954,-1.000000,-0.993838,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-0.999994,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.979850,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-1.000000
117,R,W,0,-0.999999,-0.999966,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999960,-1.000000,-0.999982,-1.000000,-1.000000,-1.000000,-0.999958,-1.000000,-0.999980,-1.000000,-1.000000,-0.999927,-1.000000,-0.999939,-0.999990,-0.960460,-1.000000,-1.000000,-1.000000
118,Q,Q,1,-0.999987,-0.999976,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999994,-1.000000,-0.999963,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-0.999794,1.000000,-1.000000,-0.999999,-1.000000,-0.999215,-0.999862,-1.000000,-1.000000,-1.000000,-1.000000
119,W,W,1,-0.999993,-0.999953,-1.000000,-1.000000,-1.000000,-0.999976,-0.994117,-0.999995,-1.000000,-0.999996,-1.000000,-0.999999,-0.999999,-0.999999,-1.000000,-0.999987,-1.000000,-0.999977,-1.000000,-1.000000,-1.000000,-0.999792,0.998871,-1.000000,-1.000000,-1.000000
120,M,W,0,-0.999994,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999994,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-0.999993,-1.000000,-0.999999,-1.000000,-1.000000,-0.999946,-1.000000,-0.999963,-0.999999,-0.999888,-1.000000,-1.000000,-1.000000
121,I,V,0,-0.999985,-0.999966,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-0.999991,-0.999964,-0.999982,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-0.999997,-1.000000,-0.999999,-1.000000,-0.999957,-1.000000,-1.000000,-1.000000,-1.000000
122,N,M,0,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-0.996526,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-0.999994,-0.999851,-1.000000,-1.000000,-1.000000
123,P,A,0,-0.999905,-0.999999,-1.000000,-1.000000,-0.999989,-1.000000,-1.000000,-0.999991,-1.000000,-0.999990,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-0.999995,-0.999987,-1.000000,-1.000000,-0.999995,-1.000000,-1.000000,-1.000000,-1.000000
124,N,N,1,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-0.999997,-1.000000,-0.999991,-1.000000,-1.000000,-1.000000,-1.000000,-0.999876,-0.999561,-1.000000,-1.000000,-1.000000,-1.000000,-0.999849,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000
125,A,W,0,-1.000000,-0.999995,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-1.000000,-0.999999,-0.998728,-1.000000,-0.999992,-1.000000,-1.000000,-0.999994,-1.000000,-1.000000,-1.000000,-1.000000,-0.999978,-0.999993,-0.969908,-1.000000,-1.000000,-1.000000
126,I,V,0,-0.999985,-0.999966,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-0.999991,-0.999964,-0.999982,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-0.999997,-1.000000,-0.999999,-1.000000,-0.999957,-1.000000,-1.000000,-1.000000,-1.000000
127,L,L,1,-0.999996,-0.999993,-1.000000,-1.000000,-0.999992,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.907404,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-0.999999,-1.000000
128,V,W,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999915,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999986,-0.999999,-0.999915,-1.000000,-1.000000,-1.000000
129,R,E,0,-0.999997,-0.999999,-1.000000,-1.000000,-0.999978,-1.000000,-1.000000,-0.999999,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-0.999999,-1.000000,-1.000000,-0.999992,-1.000000,-0.999999,-1.000000,-1.000000
130,B,E,0,-0.999118,-0.999993,-1.000000,-1.000000,-0.997947,-1.000000,-1.000000,-0.999985,-1.000000,-0.999987,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999989,-0.999998,-1.000000,-1.000000,-0.999995,-1.000000,-1.000000,-1.000000,-1.000000
131,N,M,0,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-0.999512,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-0.999891,-0.999996,-0.999999,-1.000000,-1.000000,-1.000000
132,N,W,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999915,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999986,-0.999999,-0.999915,-1.000000,-1.000000,-1.000000
133,H,W,0,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-0.999999,-1.000000,-1.000000,-0.999525,-0.999997,-1.000000,-0.999999,-1.000000,-1.000000,-0.999999,-1.000000,-0.999004,-0.999999,-0.971104,-1.000000,-1.000000,-1.000000
134,Z,V,0,-0.999985,-0.999966,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-0.999991,-0.999964,-0.999982,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-0.999997,-1.000000,-0.999999,-1.000000,-0.999957,-1.000000,-1.000000,-1.000000,-1.000000
135,T,V,0,-0.999985,-0.999966,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-0.999991,-0.999964,-0.999982,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-0.999997,-1.000000,-0.999999,-1.000000,-0.999957,-1.000000,-1.000000,-1.000000,-1.000000
136,F,W,0,-0.999994,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999994,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.999993,-1.000000,-0.999999,-1.000000,-1.000000,-0.999947,-1.000000,-0.999966,-0.999999,-0.999893,-1.000000,-1.000000,-1.000000
137,I,C,0,-0.999984,-0.999872,-0.926059,-1.000000,-0.983465,-0.999982,-1.000000,-0.999971,-0.966026,-0.999977,-0.999734,-1.000000,-1.000000,-0.999997,-1.000000,-0.999964,-1.000000,-0.999887,-0.999984,-0.991462,-1.000000,-0.999716,-1.000000,-1.000000,-1.000000,-0.999851
138,L,L,1,-0.999996,-0.999993,-1.000000,-1.000000,-0.999993,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.897920,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-0.999999,-1.000000
139,F,L,0,-0.999995,-0.999994,-1.000000,-1.000000,-0.999984,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.975159,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-0.999999,-1.000000
140,A,G,0,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-0.998830,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-0.999985,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-0.999908,-1.000000,-1.000000,-1.000000
141,A,X,0,-1.000000,-0.999995,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-0.999996,-0.999981,-1.000000,-1.000000,-1.000000,-1.000000,-0.999995,-1.000000,-1.000000,-0.999997,-1.000000,-1.000000,-0.999981,-0.999999,-0.999647,-1.000000,-1.000000
142,D,Q,0,-0.999974,-0.999967,-1.000000,-0.999996,-1.000000,-0.999988,-0.999995,-0.999830,-1.000000,-0.999916,-1.000000,-1.000000,-0.999997,-0.999999,-0.999974,-0.999810,-0.993344,-0.999998,-0.999999,-1.000000,-1.000000,-0.999732,-1.000000,-1.000000,-1.000000,-1.000000
143,L,L,1,-1.000000,-0.999997,-1.000000,-1.000000,-0.997960,-0.999992,-1.000000,-0.999999,-1.000000,-1.000000,-0.994878,0.998482,-1.000000,-0.999989,-1.000000,-0.999998,-1.000000,-0.999996,-0.999687,-1.000000,-0.999999,-0.999990,-1.000000,-1.000000,-1.000000,-1.000000
144,E,E,1,-0.999934,-0.999992,-0.891798,-1.000000,0.998114,-0.999986,-1.000000,-0.999996,-1.000000,-0.999999,-1.000000,-0.985984,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-0.999857,-0.999988,-0.999991,-1.000000,-0.999961,-1.000000,-1.000000,-0.999934,-1.000000
145,U,U,1,-0.999999,-0.999970,-1.000000,-1.000000,-1.000000,-0.999975,-1.000000,-0.999980,-1.000000,-0.999977,-1.000000,-0.999966,-0.999983,-0.999828,-1.000000,-0.999718,-1.000000,-0.999996,-0.999908,-1.000000,0.999377,-0.999952,-0.998283,-1.000000,-1.000000,-1.000000
146,G,G,1,-0.999997,-0.999998,-1.000000,-1.000000,-0.999983,-0.999999,0.999948,-0.999998,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-1.000000,-1.000000,-1.000000,-0.999987,-1.000000,-1.000000,-1.000000,-1.000000
147,P,E,0,-0.999118,-0.999993,-1.000000,-1.000000,-0.997947,-1.000000,-1.000000,-0.999985,-1.000000,-0.999987,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999989,-0.999998,-1.000000,-1.000000,-0.999995,-1.000000,-1.000000,-1.000000,-1.000000
148,C,C,1,-0.999754,-0.999872,0.999999,-0.999982,-0.998131,-0.997857,-0.999917,-0.999984,-1.000000,-0.999960,-1.000000,-0.999999,-1.000000,-1.000000,-0.999984,-0.999833,-1.000000,-0.993891,-0.999997,-1.000000,-1.000000,-0.998917,-1.000000,-1.000000,-0.999983,-1.000000
149,M,M,1,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999877,-1.000000,-0.999999,-1.000000,-1.000000,0.999975,-0.995124,-1.000000,-1.000000,-1.000000,-1.000000,-0.999947,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000
150,F,L,0,-0.999996,-0.999993,-1.000000,-1.000000,-0.999993,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.899716,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-0.999999,-1.000000
151,R,A,0,-0.999922,-0.999999,-1.000000,-1.000000,-0.999970,-1.000000,-1.000000,-0.999991,-1.000000,-0.999993,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.999996,-0.999988,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-1.000000
152,O,O,1,-0.999753,-0.999055,-0.999998,-0.998523,-1.000000,-0.997739,-1.000000,-0.999055,-1.000000,-0.999892,-1.000000,-1.000000,-0.999999,-0.999957,1.000000,-0.998859,-1.000000,-0.999878,-0.999992,-1.000000,-1.000000,-0.997616,-1.000000,-1.000000,-1.000000,-1.000000
153,O,O,1,-0.999776,-0.999752,-1.000000,-1.000000,-1.000000,-0.999967,-0.975074,-0.999716,-1.000000,-0.999917,-1.000000,-1.000000,-0.999989,-0.999999,0.999785,-0.999860,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-0.999637,-1.000000,-1.000000,-1.000000,-1.000000
154,H,N,0,-1.000000,-0.999994,-1.000000,-0.999999,-1.000000,-0.999997,-1.000000,-0.999982,-1.000000,-1.000000,-1.000000,-1.000000,-0.999593,-0.998427,-1.000000,-0.999999,-1.000000,-1.000000,-0.999757,-1.000000,-0.999999,-0.999999,-0.999999,-1.000000,-1.000000,-1.000000
155,P,E,0,-0.999127,-0.999993,-1.000000,-1.000000,-0.998026,-1.000000,-1.000000,-0.999985,-1.000000,-0.999987,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999989,-0.999998,-1.000000,-1.000000,-0.999995,-1.000000,-1.000000,-1.000000,-1.000000
156,Y,X,0,-0.999967,-0.999835,-0.999999,-1.000000,-1.000000,-0.999972,-1.000000,-0.999770,-0.999993,-0.999990,-0.915078,-1.000000,-1.000000,-0.999956,-1.000000,-0.999444,-1.000000,-0.999120,-0.998852,-1.000000,-1.000000,-0.996234,-1.000000,0.916130,-1.000000,-0.999891
157,B,E,0,-0.999945,-0.999998,-0.999999,-1.000000,-0.923080,-1.000000,-0.999965,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-0.999994,-1.000000,-1.000000,-0.999970,-1.000000
158,W,W,1,-1.000000,-0.999930,-1.000000,-1.000000,-1.000000,-0.999985,-1.000000,-0.999979,-1.000000,-0.999958,-1.000000,-1.000000,-1.000000,-0.999991,-1.000000,-0.999634,-1.000000,-0.999993,-0.999999,-1.000000,-1.000000,-0.998975,0.999997,-1.000000,-1.000000,-1.000000
159,D,D,1,-0.999997,-0.999996,-1.000000,0.990946,-1.000000,-0.999997,-1.000000,-0.999985,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-0.999995,-1.000000,-0.999999,-1.000000,-0.999998,-0.999994,-1.000000,-1.000000,-0.999996,-0.999879,-1.000000,-1.000000,-1.000000
160,S,M,0,-0.999973,-0.999997,-1.000000,-1.000000,-0.999999,-1.000000,-0.999999,-0.999990,-1.000000,-0.999986,-1.000000,-1.000000,-0.999969,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-0.999997,-0.999991,-1.000000,-1.000000,-1.000000
161,Y,Y,1,-0.998644,-0.999971,-1.000000,-1.000000,-0.999997,-0.999999,-0.999987,-0.999983,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-0.999998,-1.000000,-0.999905,-0.999997,-1.000000,-1.000000,-0.999884,-1.000000,-1.000000,0.995589,-1.000000
162,N,M,0,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-0.999582,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-0.999884,-0.999996,-0.999999,-1.000000,-1.000000,-1.000000
163,W,W,1,-0.999985,-0.999975,-1.000000,-1.000000,-0.999998,-0.999998,-1.000000,-0.999998,-1.000000,-0.999998,-1.000000,-0.999224,-0.999996,-0.999999,-1.000000,-0.999994,-1.000000,-0.999996,-0.999999,-0.999938,-0.999999,-0.999933,0.998690,-1.000000,-1.000000,-1.000000
164,T,T,1,-1.000000,-0.999945,-0.997447,-1.000000,-0.999993,-0.999998,-1.000000,-0.999981,-0.999999,-0.999975,-0.997037,-1.000000,-1.000000,-0.999999,-1.000000,-0.999969,-1.000000,-0.999995,-1.000000,0.999973,-1.000000,-0.999829,-0.999998,-1.000000,-1.000000,-0.999999
165,S,E,0,-0.999941,-0.999998,-0.999999,-1.000000,-0.898958,-1.000000,-0.999952,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-0.999994,-1.000000,-1.000000,-0.999966,-1.000000
166,I,V,0,-0.999985,-0.999966,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-0.999991,-0.999964,-0.999982,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-0.999997,-1.000000,-0.999999,-1.000000,-0.999957,-1.000000,-1.000000,-1.000000,-1.000000
